paper_id,material_id,category,property_name,raw_value,normalized_value,unit,ea_type,confidence,page,section,sentence,source_type
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,ELECTROCHEMICAL,Ionic_Conductivity,"('0.1', 'mS/cm')",0.0001 S/cm,S/cm,NONE,0.5,2,Introduction,"The earliest discovery of fast lithium-ion conducting solids began in the 1970s and con- tinues to today [14]; the ideal SSE material should have high ionic conductivity (>0.1 mS/cm), low electronic conductivity (<10−7 mS/cm), expansive electrochemical windows (>4 V), solid electrochemical stability and high mechanical properties (shear and bulk modulus)",Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,STRUCTURAL,Space_Group,"('number',)",number,NONE,NONE,0.65,9,Introduction,"With this algorithm, physical properties were found to be the most influential features for predicting mechanical properties (volume, density, space group number and atomic number) and the 17,621 SSE in the database were filtered to obtain 2842 SSE with high mechanical properties.",Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,STRUCTURAL,Crystal_System,"('cubic',)",cubic,NONE,NONE,0.6,9,Introduction,The elastic tensor constants of the cubic-phase materials were trained using Kernel ridge regression and gradient lift regression.,Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,STRUCTURAL,Crystal_System,"('hexagonal',)",hexagonal,NONE,NONE,0.5,12,Introduction,"(b) mXRD patterns of selected materials in comparison to those of ideal fcc (face-centered cubic), hcp (hexagonal close-packed), bcc (body-centered cubic) lattices.",Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,DFT,Software,"('Crystal',)",Crystal,NONE,NONE,0.85,12,Introduction,(a) Crystal,Caption
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,DFT,Software,"('crystal',)",crystal,NONE,NONE,0.65,4,Introduction,"The library is mainly composed of chalcogenide data; users can download the whole database [31] OQMD oqmd.org The library is mainly composed of chalcogenide data; users can download the whole database [32] Computational Materials Repository cmr.fysik.dtu.dk Provides information on the crystal structures of all inorganic compounds without C-H bonds, except for metals and alloys [30] properties of all known inorganic materials [28] Supports the collection, storage, retrieval, analysis and sharing of data produced by many electronic-structure simulators",Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,DFT,Software,"('Gaussian',)",Gaussian,NONE,NONE,0.6,9,Introduction,The main idea of Sparse Gaussian Process Regression (SGPR) is to select a repre- sentative subset of the available training data for the Gaussian Process Regression (GPR) approximation model.,Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,ML,Algorithm,"('neural network',)",neural network,NONE,NONE,0.9,11,Introduction,(A) Diagram of a typical artificial neural network.,Caption
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,ML,Algorithm,"('SVM',)",SVM,NONE,NONE,0.6,8,Introduction,Kernel methods are a collection of pattern recognition algorithms; the most widely used Kernel methods include support vector machines (SVM),Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,ML,Algorithm,"('Gaussian Process',)",Gaussian Process,NONE,NONE,0.579,9,Introduction,The main idea of Sparse Gaussian Process Regression (SGPR) is to select a repre- sentative subset of the available training data for the Gaussian Process Regression (GPR) approximation model.,Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,ML,Algorithm,"('linear regression',)",linear regression,NONE,NONE,0.579,9,Introduction,The logistic regression model is a generalized linear regression analysis model that focuses on the relationship between the dependent and independent variables.,Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,ML,Algorithm,"('CGCNN',)",CGCNN,NONE,NONE,0.579,10,Introduction,"For better application in materials, Xie and Grossman proposed a generalized crystal graph convolu- tional neural network (CGCNN) framework by constructing neural networks on crystal graphs generated from crystal structures [72].",Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,ML,Descriptor,"('SOAP',)",SOAP,NONE,NONE,0.579,6,Introduction,"SOAP is a translation, rotation and arrangement-invariant descriptor for obtaining the Smooth overlap of atomic positions translation, rotation and arrangement of atomic groups, which is the basis for (SOAP) developing various ML interatomic potentials [42].",Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,ML,Descriptor,"('Coulomb matrix',)",Coulomb matrix,NONE,NONE,0.15,6,Introduction,"The structure is encoded according to Coulomb matrix (CM) the Coulomb force between each pair of atomic charges, in which the off-diagonal element is the Coulomb nuclear repulsion term between atomic pairs [44].",Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,SYNTHESIS,Method,"('solid-state',)",solid-state,NONE,NONE,0.879,12,Introduction,Schematics of the unsupervised discovery of solid-state Li-ion conductors.,Caption
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,MAT_1,SYNTHESIS,Method,"('Solid-State',)",Solid-State,NONE,NONE,0.729,1,Metadata/Header,"materials Review Smart Materials Prediction: Applying Machine Learning to Lithium Solid-State Electrolyte Qianyu Hu 1 , Kunfeng Chen 1,* , Fei Liu 2, Mengying Zhao 1, Feng Liang 3 and Dongfeng Xue 4,* 1 Institute of Novel Semiconductors, State Key Laboratory of Crystal Materials, Shandong University, Jinan 250100, China; 202112795@mail.sdu.edu.cn (Q.H.); zmy418@sdu.edu.cn (M.Z.) 2 Wuhan Institute of Marine Electric Propulsion, CSIC, Wuhan 430064, China; liuf.zkdlkrgb@gmail.com 3 State Key Laboratory of Complex Non-Ferrous Metal Resources Clean Application, Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming 650093, China; liangfeng@kust.edu.cn 4 Multiscale Crystal Materials Research Center, Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen 518055, China * Correspondence: kunfeng.chen@sdu.edu.cn (K.C.); df.xue@siat.ac.cn (D.X.)",Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,SYNTHESIS,Method,"('solid state',)",solid state,NONE,NONE,0.5,1,Metadata/Header,"  Citation: Hu, Q.; Chen, K.; Liu, F.; Zhao, M.; Liang, F.; Xue, D. Smart Materials Prediction: Applying Machine Learning to Lithium Keywords: machine learning; solid state electrolyte; new materials discovery; lithium battery Solid-State Electrolyte.",Text
Smart Materials Prediction- Applying Machine Learning to Lithium Solid-State Electrolyte.pdf,NONE,CHARACTERIZATION,Technique,"('CV',)",CV,NONE,NONE,0.15,12,Introduction,The balancing act between overfitting and underfitting is called the bias-variance tradeoff and is usually controlled by cross-validation (CV) and a more refined dataset design [79].,Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,ELECTROCHEMICAL,Activation_Energy,"('159', 'meV')",0.159 eV,eV,unspecified,0.5,15,Methods,"The blue line corresponds to the rate constant k1 for the reaction from the LLZ phase to the Li phase, and the red line represents the rate constant k2 for the opposite reaction; the slopes of the Arrhenius plots were used to measure the activation energies consistent to k1 and k2 (88 and 159 meV) accordingly.",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,ELECTROCHEMICAL,Migration_Barrier,"('0.16', 'eV')",0.16 eV,eV,unspecified,0.5,8,Introduction,"along (001) in the γ−phase had a diffusion barrier of 0.16 eV, whereas the knock−off diffusion along (010) in the ꞵ−phase had a diffusion barrier of 0.08 eV. Reproduced with permission",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,ELECTROCHEMICAL,Migration_Barrier,"('0.08', 'eV')",0.08 eV,eV,unspecified,0.5,8,Introduction,"along (001) in the γ−phase had a diffusion barrier of 0.16 eV, whereas the knock−off diffusion along (010) in the ꞵ−phase had a diffusion barrier of 0.08 eV. Reproduced with permission",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,ELECTROCHEMICAL,Ionic_Conductivity,"('10', 'S/cm')",10 S/cm,S/cm,NONE,0.5,2,Introduction,"Among these, sulfide-based SSE possess room-temperature ionic conductivity (>10 S/cm), are particularly promising.",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,MAT_7,ELECTROCHEMICAL,Ionic_Conductivity,"('12.58', 'S/cm')",12.58 S/cm,S/cm,NONE,0.5,12,Methods,"By introducing substitution in Li10SrP2S12, has resulted in boosting the bulk modulus (10 GPa) and achieving high ionic conductivity (12.58 S/cm), as displayed in Figure 5d.",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,MAT_7,MECHANICAL,Bulk_Modulus,"('10', 'GPa')",10 GPa,GPa,NONE,0.5,12,Methods,"By introducing substitution in Li10SrP2S12, has resulted in boosting the bulk modulus (10 GPa) and achieving high ionic conductivity (12.58 S/cm), as displayed in Figure 5d.",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,STRUCTURAL,Crystal_System,"('orthorhombic',)",orthorhombic,NONE,NONE,0.779,4,Introduction,"Li3MCl6 exhibits both trigonal and orthorhombic phases with electrochemical windows, as displayed in Figure 1a,b.",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,MAT_2,STRUCTURAL,Crystal_System,"('Trigonal',)",Trigonal,NONE,NONE,0.75,5,Introduction,Crystal structures of 1 × 1 × 2 supercells of (a) Trigonal phase (b) Orthorhombic phase of Li3 YbCl6.,Caption
AI-Driven Rational Design of Solid-State Electrolytes .pdf,MAT_2,STRUCTURAL,Crystal_System,"('Orthorhombic',)",Orthorhombic,NONE,NONE,0.75,5,Introduction,Crystal structures of 1 × 1 × 2 supercells of (a) Trigonal phase (b) Orthorhombic phase of Li3 YbCl6.,Caption
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,STRUCTURAL,Crystal_System,"('cubic',)",cubic,NONE,NONE,0.75,13,Methods,"Further, the simulation has successfully demonstrated the phase transition in LixMn2O4 (orthorhombic to cubic) as confirmed experimentally by X-ray diffraction (XRD) technique.",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,STRUCTURAL,Crystal_System,"('trigonal',)",trigonal,NONE,NONE,0.65,4,Introduction,"Li3MCl6 exhibits both trigonal and orthorhombic phases with electrochemical windows, as displayed in Figure 1a,b.",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,MAT_4,ELECTRONIC,DOS_Mentioned,"('density of states',)",density of states,NONE,NONE,0.99,6,Introduction,"Figure 2. (a) Calculated total and partial density of states (TDOS, PDOS) of NaTi2(PO4)3.",Caption
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,ELECTRONIC,DOS_Mentioned,"('DOS',)",DOS,NONE,NONE,0.6,5,Introduction,"For thus, the theoretical approaches elaborate the band structure, density of state (DOS), and charge transformation analysis, provide thoughtful understandings into the electronic properties of materials and their relationships with ionic conductivity.",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,MAT_4,ELECTRONIC,PDOS_Mentioned,"('PDOS',)",PDOS,NONE,NONE,0.99,6,Introduction,"Figure 2. (a) Calculated total and partial density of states (TDOS, PDOS) of NaTi2(PO4)3.",Caption
AI-Driven Rational Design of Solid-State Electrolytes .pdf,MAT_2,DFT,Software,"('Crystal',)",Crystal,NONE,NONE,0.866,5,Introduction,Crystal structures of 1 × 1 × 2 supercells of (a) Trigonal phase (b) Orthorhombic phase of Li3 YbCl6.,Caption
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,DFT,Software,"('crystal',)",crystal,NONE,NONE,0.8,10,Introduction,"As summarized in Table 1, DL approach differ from classical ML in their stability to automatically extract features from raw data sources, including crystal graphs and interfacial characteristics.",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,DFT,Software,"('Gaussian',)",Gaussian,NONE,NONE,0.5,9,Introduction,"Numerous MLIP frameworks have been successfully developed, such as deep potential molecular dynamics (DPMD), Gaussian Approximation potentials (GAP), Moment Tensor https://doi.org/10.53941/aimat.2026.100012 9 of 26 Automatically extract features from raw data (crystal configurations, interface patterns)",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,MAT_6,DFT,Hubbard_U,"('3.9', 'eV')",3.9 eV,eV,NONE,0.15,6,Introduction,Han et al. investigated the work function of LiMn2O4 cathode surfaces (with Li-ion concentration from x = 0 to 0.8 range) using (3 × 3 × 1) k-point mesh integrated with the Hubbard U correction (U = 3.9 eV),Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,DFT,NEB,"('NEB',)",NEB,NONE,NONE,0.8,7,Introduction,"The NEB method, extensively adopted for choosing possible ion transport path and critically determine the saddle points found in electrochemical reaction, used to demonstrate Li-ion diffusion in SSE [111,112].",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,DFT,NEB,"('Nudged Elastic Band',)",Nudged Elastic Band,NONE,NONE,0.5,3,Introduction,"For instance, geometrical optimization governs the stability window, the electronic properties such as band nature and charge mobility evaluated by single-point energy calculations; while the ionic diffusion with considerable reaction pathways is described by Climbing Image Nudged Elastic Band (CI-NEB)",Text
AI-Driven Rational Design of Solid-State Electrolytes .pdf,NONE,AIMD,Ensemble,"('NVT',)",NVT,NONE,NONE,0.5,4,Introduction,The generally implemented canonical (NVT) and isothermal-isobaric (NPT) ensembles are employed to extract the mean square displacement (MSD) of mobile ions from trajectories and reproduce operational battery environments.,Text
